Basin,CycloneNum,DateTime,Status,ForecastHour,Latitude,Longitude,MaxWind_kt,MinPressure_mb,StormType,RadIndicator,Rad34_NE,Rad34_SE,Rad34_SW,Rad34_NW,Rad50_NE,Rad50_SE,Rad50_SW,Rad50_NW,Rad64_NE,Rad64_SE,Rad64_SW,Rad64_NW,Roci_nm,Rmax_nm,EyeDia_nm,Subregion,MaxGust_kt,EyeScore,Subtropical,StormName,PostStormType,MaxWindRadius_nm,StormSpeed_kt,StormDirection_deg
AL,6,2018-09-14 12:00:00, BEST,0,34.1,-77.9,80,957, HU,50, NEQ,100,80,80,40,1012,200.0,25.0,90.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,360.0,300.0,240.0,50.0, genesis-num,19
AL,6,2018-09-14 12:00:00, BEST,0,34.1,-77.9,80,957, HU,64, NEQ,60,60,60,20,1012,200.0,25.0,90.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,360.0,300.0,240.0,50.0, genesis-num,19
AL,6,2018-09-14 18:00:00, BEST,0,34.0,-78.4,65,969, HU,34, NEQ,150,130,120,70,1012,200.0,30.0,80.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,330.0,240.0,120.0,0.0, genesis-num,19
AL,6,2018-09-14 18:00:00, BEST,0,34.0,-78.4,65,969, HU,50, NEQ,90,70,60,30,1012,200.0,30.0,80.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,330.0,240.0,120.0,0.0, genesis-num,19
AL,6,2018-09-14 18:00:00, BEST,0,34.0,-78.4,65,969, HU,64, NEQ,0,30,30,0,1012,200.0,30.0,80.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,330.0,240.0,120.0,0.0, genesis-num,19
AL,6,2018-09-15 00:00:00, BEST,0,33.9,-78.8,60,978, TS,34, NEQ,150,150,100,60,1013,210.0,30.0,65.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,330.0,240.0,120.0,0.0, genesis-num,19
AL,6,2018-09-15 00:00:00, BEST,0,33.9,-78.8,60,978, TS,50, NEQ,70,70,50,30,1013,210.0,30.0,65.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,330.0,240.0,120.0,0.0, genesis-num,19
AL,6,2018-09-15 06:00:00, BEST,0,33.7,-79.3,55,986, TS,34, NEQ,150,150,90,50,1013,210.0,50.0,60.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,240.0,240.0,0.0,0.0, genesis-num,19
AL,6,2018-09-15 06:00:00, BEST,0,33.7,-79.3,55,986, TS,50, NEQ,70,70,0,0,1013,210.0,50.0,60.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,240.0,240.0,0.0,0.0, genesis-num,19
AL,6,2018-09-15 12:00:00, BEST,0,33.6,-79.5,55,992, TS,34, NEQ,150,130,80,40,1013,220.0,60.0,55.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,240.0,240.0,0.0,0.0, genesis-num,19
AL,6,2018-09-15 12:00:00, BEST,0,33.6,-79.5,55,992, TS,50, NEQ,60,100,0,0,1013,220.0,60.0,55.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,240.0,240.0,0.0,0.0, genesis-num,19
AL,6,2018-09-15 18:00:00, BEST,0,33.6,-79.8,50,997, TS,34, NEQ,140,130,0,0,1013,220.0,110.0,50.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,210.0,120.0,0.0,0.0, genesis-num,19
AL,6,2018-09-15 18:00:00, BEST,0,33.6,-79.8,50,997, TS,50, NEQ,0,110,0,0,1013,220.0,110.0,50.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,210.0,120.0,0.0,0.0, genesis-num,19
AL,6,2018-09-16 00:00:00, BEST,0,33.6,-80.2,45,998, TS,34, NEQ,130,130,0,0,1013,240.0,110.0,50.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,0,    ,0.0,0.0,0.0,0.0, genesis-num,19
AL,6,2018-09-16 06:00:00, BEST,0,33.6,-80.8,40,999, TS,34, NEQ,130,130,0,0,1013,260.0,110.0,40.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,0,    ,0.0,0.0,0.0,0.0, genesis-num,19
AL,6,2018-09-16 12:00:00, BEST,0,33.6,-81.5,35,1002, TS,34, NEQ,0,140,0,0,1013,280.0,140.0,40.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, D,12, NEQ,180.0,120.0,0.0,0.0, genesis-num,19
AL,6,2018-09-16 18:00:00, BEST,0,34.1,-82.1,30,1006, TD,0,    ,0,0,0,0,1013,300.0,140.0,40.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, M,12, NEQ,180.0,120.0,0.0,0.0, genesis-num,19
AL,6,2018-09-17 00:00:00, BEST,0,35.0,-82.2,25,1007, TD,0,    ,0,0,0,0,1013,320.0,150.0,35.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, M,12, NEQ,180.0,120.0,0.0,0.0, genesis-num,19
AL,6,2018-09-17 06:00:00, BEST,0,36.4,-82.6,25,1008, TD,0,    ,0,0,0,0,1013,340.0,160.0,35.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,19
AL,6,2018-09-17 12:00:00, BEST,0,37.8,-82.2,25,1008, EX,0,    ,0,0,0,0,1013,360.0,160.0,30.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,19
AL,6,2018-09-17 18:00:00, BEST,0,38.8,-82.0,25,1008, EX,0,    ,0,0,0,0,1013,360.0,160.0,30.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, S,0,    ,0.0,0.0,0.0,0.0, genesis-num,19
AL,6,2018-09-18 00:00:00, BEST,0,39.5,-80.5,25,1008, EX,0,    ,0,0,0,0,1013,360.0,160.0,0.0,0.0,    ,0.0,0.0,0.0,   FLORENCE,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,19
AL,6,2018-09-18 06:00:00, BEST,0,41.3,-76.8,25,1007, EX,0,    ,0,0,0,0,1013,360.0,170.0,0.0,0.0,    ,0.0,0.0,0.0,   FLORENCE,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,19
AL,6,2018-09-18 12:00:00, BEST,0,42.2,-73.3,25,1006, EX,34, NEQ,0,0,0,0,1013,360.0,180.0,30.0,0.0,   L,0.0,0.0,0.0,   FLORENCE, S,0,    ,0.0,0.0,0.0,0.0, genesis-num,19
AL,6,2019-08-26 12:00:00, BEST,0,31.7,-72.7,30,1010, TD,0,    ,0,0,0,0,1013,180.0,70.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,14
AL,6,2019-08-26 18:00:00, BEST,0,31.5,-72.5,30,1010, TD,0,    ,0,0,0,0,1014,180.0,90.0,40.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,14
AL,6,2019-08-27 00:00:00, BEST,0,31.2,-72.2,30,1010, TD,0,    ,0,0,0,0,1013,180.0,90.0,40.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,14
AL,6,2019-08-27 06:00:00, BEST,0,30.9,-71.7,30,1010, TD,0,    ,0,0,0,0,1013,180.0,90.0,40.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,14
AL,6,2019-08-27 12:00:00, BEST,0,30.9,-71.1,30,1008, TD,0,    ,0,0,0,0,1013,180.0,90.0,40.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,14
AL,6,2019-08-27 18:00:00, BEST,0,31.3,-71.6,35,1005, TS,34, NEQ,60,80,0,0,1013,180.0,90.0,40.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,14
AL,6,2019-08-28 00:00:00, BEST,0,31.7,-72.0,35,1004, TS,34, NEQ,70,90,0,0,1013,180.0,50.0,45.0,0.0,   L,0.0,0.0,0.0,       ERIN, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,14
AL,6,2019-08-28 06:00:00, BEST,0,32.2,-72.4,35,1002, TS,34, NEQ,70,90,0,0,1013,180.0,50.0,45.0,0.0,   L,0.0,0.0,0.0,       ERIN, M,12, NEQ,100.0,100.0,0.0,0.0, genesis-num,14
AL,6,2019-08-28 12:00:00, BEST,0,33.0,-72.9,35,1002, TS,34, NEQ,50,100,0,0,1012,210.0,60.0,45.0,0.0,   L,0.0,0.0,0.0,       ERIN, S,12, NEQ,100.0,100.0,0.0,0.0, genesis-num,14
AL,6,2019-08-28 18:00:00, BEST,0,33.9,-73.0,30,1003, TD,0,    ,0,0,0,0,1010,180.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       ERIN, S,12, NEQ,100.0,100.0,0.0,0.0, genesis-num,14
AL,6,2019-08-29 00:00:00, BEST,0,34.8,-72.6,30,1003, TD,0,    ,0,0,0,0,1010,180.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       ERIN, S,12, NEQ,0.0,120.0,0.0,0.0, genesis-num,14
AL,6,2019-08-29 06:00:00, BEST,0,35.6,-72.1,30,1003, TD,0,    ,0,0,0,0,1010,180.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       ERIN, S,12, NEQ,0.0,90.0,0.0,0.0, genesis-num,14
AL,6,2019-08-29 12:00:00, BEST,0,36.9,-70.9,35,1002, EX,34, NEQ,60,0,0,0,1010,180.0,60.0,0.0,0.0,    ,0.0,0.0,0.0,       ERIN,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,14
AL,6,2019-08-29 18:00:00, BEST,0,38.5,-68.5,35,1002, EX,34, NEQ,60,60,0,0,1010,180.0,60.0,0.0,0.0,    ,0.0,0.0,0.0,       ERIN,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,14
AL,6,2020-07-05 12:00:00, BEST,0,27.7,-88.8,20,1012, LO,0,    ,0,0,0,0,0,0.0,0.0,0.0,0.0,    ,0.0,0.0,0.0, GENESIS015,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-05 18:00:00, BEST,0,28.1,-87.7,25,1010, LO,0,    ,0,0,0,0,1014,90.0,40.0,0.0,0.0,   L,0.0,0.0,0.0,     INVEST, S,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-06 00:00:00, BEST,0,28.9,-86.2,30,1008, LO,0,    ,0,0,0,0,1012,90.0,30.0,0.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-06 06:00:00, BEST,0,29.9,-85.4,30,1008, LO,0,    ,0,0,0,0,1012,90.0,30.0,0.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-06 12:00:00, BEST,0,30.8,-85.0,20,1011, LO,0,    ,0,0,0,0,1014,200.0,30.0,0.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-06 18:00:00, BEST,0,31.5,-84.6,20,1013, LO,0,    ,0,0,0,0,1015,200.0,30.0,0.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-07 00:00:00, BEST,0,32.2,-84.2,20,1013, LO,0,    ,0,0,0,0,1014,100.0,30.0,0.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-07 06:00:00, BEST,0,32.8,-83.7,20,1014, LO,0,    ,0,0,0,0,1016,110.0,30.0,0.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-07 12:00:00, BEST,0,33.3,-83.2,20,1014, LO,0,    ,0,0,0,0,1016,100.0,30.0,0.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-07 18:00:00, BEST,0,33.3,-82.5,20,1014, LO,0,    ,0,0,0,0,1016,100.0,30.0,30.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-08 00:00:00, BEST,0,33.3,-81.6,20,1013, LO,0,    ,0,0,0,0,1016,100.0,30.0,30.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-08 06:00:00, BEST,0,33.3,-80.5,20,1012, LO,0,    ,0,0,0,0,1016,100.0,30.0,0.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-08 12:00:00, BEST,0,33.3,-79.2,20,1011, LO,0,    ,0,0,0,0,1015,180.0,100.0,30.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-08 18:00:00, BEST,0,33.7,-77.9,25,1010, LO,0,    ,0,0,0,0,1014,200.0,120.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-09 00:00:00, BEST,0,33.9,-77.1,25,1009, LO,0,    ,0,0,0,0,1014,200.0,120.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-09 06:00:00, BEST,0,34.1,-76.8,25,1008, LO,0,    ,0,0,0,0,1014,200.0,120.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-09 12:00:00, BEST,0,34.1,-76.8,30,1007, LO,0,    ,0,0,0,0,1012,210.0,120.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-09 18:00:00, BEST,0,35.4,-74.9,40,1006, TS,34, NEQ,100,120,0,0,1011,210.0,50.0,50.0,0.0,   L,0.0,0.0,0.0,        FAY, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-10 00:00:00, BEST,0,36.0,-74.8,40,1005, TS,34, NEQ,100,120,0,0,1010,190.0,50.0,50.0,0.0,   L,0.0,0.0,0.0,        FAY, M,12, NEQ,90.0,90.0,0.0,0.0, genesis-num,15
AL,6,2020-07-10 06:00:00, BEST,0,36.8,-74.8,45,1004, TS,34, NEQ,120,120,0,0,1010,180.0,60.0,55.0,0.0,   L,0.0,0.0,0.0,        FAY, M,12, NEQ,120.0,120.0,0.0,0.0, genesis-num,15
AL,6,2020-07-10 12:00:00, BEST,0,37.7,-74.7,50,998, TS,34, NEQ,120,120,0,70,1011,180.0,60.0,55.0,0.0,   L,0.0,0.0,0.0,        FAY, M,12, NEQ,120.0,120.0,0.0,0.0, genesis-num,15
AL,6,2020-07-10 12:00:00, BEST,0,37.7,-74.7,50,998, TS,50, NEQ,90,0,0,0,1011,180.0,60.0,55.0,0.0,   L,0.0,0.0,0.0,        FAY, M,12, NEQ,120.0,120.0,0.0,0.0, genesis-num,15
AL,6,2020-07-10 18:00:00, BEST,0,38.9,-74.4,50,998, TS,34, NEQ,120,120,40,40,1010,150.0,90.0,60.0,0.0,   L,0.0,0.0,0.0,        FAY, M,12, NEQ,120.0,180.0,0.0,90.0, genesis-num,15
AL,6,2020-07-10 18:00:00, BEST,0,38.9,-74.4,50,998, TS,50, NEQ,90,0,0,0,1010,150.0,90.0,60.0,0.0,   L,0.0,0.0,0.0,        FAY, M,12, NEQ,120.0,180.0,0.0,90.0, genesis-num,15
AL,6,2020-07-10 20:00:00, BEST,0,39.4,-74.4,45,999, TS,34, NEQ,120,120,40,40,1010,150.0,90.0,0.0,0.0,    ,0.0,0.0,0.0,        FAY,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-11 00:00:00, BEST,0,40.2,-74.3,35,1000, TS,34, NEQ,120,120,0,0,1009,150.0,90.0,45.0,0.0,   L,0.0,0.0,0.0,        FAY, M,12, NEQ,100.0,160.0,0.0,70.0, genesis-num,15
AL,6,2020-07-11 06:00:00, BEST,0,41.5,-74.2,30,1001, LO,0,    ,0,0,0,0,1007,120.0,90.0,40.0,0.0,   L,0.0,0.0,0.0,        FAY, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-11 12:00:00, BEST,0,43.4,-74.0,25,1001, LO,0,    ,0,0,0,0,1004,120.0,90.0,0.0,0.0,    ,0.0,0.0,0.0,        FAY,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2020-07-11 18:00:00, BEST,0,45.4,-73.8,20,999, LO,0,    ,0,0,0,0,1001,120.0,90.0,0.0,0.0,    ,0.0,0.0,0.0,        FAY,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,15
AL,6,2021-08-09 18:00:00, BEST,0,13.9,-58.7,30,1011, DB,0,    ,0,0,0,0,1012,100.0,70.0,40.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-10 00:00:00, BEST,0,14.6,-60.1,30,1011, DB,0,    ,0,0,0,0,1012,100.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-10 06:00:00, BEST,0,15.3,-61.6,30,1011, DB,0,    ,0,0,0,0,1012,100.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-10 12:00:00, BEST,0,16.0,-63.1,30,1011, DB,0,    ,0,0,0,0,1013,100.0,50.0,40.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-10 18:00:00, BEST,0,16.7,-64.6,30,1011, DB,0,    ,0,0,0,0,1014,100.0,50.0,40.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-11 00:00:00, BEST,0,17.3,-66.1,35,1009, TS,34, NEQ,40,0,0,0,1014,100.0,40.0,45.0,0.0,   L,0.0,0.0,0.0,        SIX, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-11 06:00:00, BEST,0,17.7,-67.6,35,1007, TS,34, NEQ,40,0,0,0,1013,100.0,40.0,45.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-11 12:00:00, BEST,0,18.0,-69.0,40,1005, TS,34, NEQ,50,0,0,0,1012,100.0,40.0,50.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-11 17:00:00, BEST,0,18.4,-70.1,40,1005, TS,34, NEQ,50,0,0,0,1012,100.0,40.0,0.0,0.0,   L,0.0,0.0,0.0,       FRED,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-11 18:00:00, BEST,0,18.5,-70.4,35,1006, TS,34, NEQ,50,0,0,0,1012,100.0,40.0,45.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-12 00:00:00, BEST,0,19.2,-71.7,30,1009, TD,0,    ,0,0,0,0,1013,100.0,40.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-12 06:00:00, BEST,0,20.0,-72.9,30,1010, TD,0,    ,0,0,0,0,1014,100.0,40.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-12 12:00:00, BEST,0,20.5,-73.9,30,1010, TD,0,    ,0,0,0,0,1017,100.0,50.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-12 18:00:00, BEST,0,20.9,-74.7,30,1010, TD,0,    ,0,0,0,0,1017,90.0,50.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-13 00:00:00, BEST,0,21.2,-75.5,35,1010, TS,34, NEQ,60,0,0,0,1017,100.0,50.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-13 06:00:00, BEST,0,21.6,-76.6,35,1010, TS,34, NEQ,60,0,0,0,1016,100.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-13 12:00:00, BEST,0,22.0,-77.7,30,1010, TD,0,    ,0,0,0,0,1017,90.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-13 18:00:00, BEST,0,22.3,-79.0,30,1011, TD,0,    ,0,0,0,0,1017,90.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-14 00:00:00, BEST,0,22.5,-80.2,30,1012, DB,0,    ,0,0,0,0,1017,90.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-14 06:00:00, BEST,0,22.7,-81.3,30,1012, DB,0,    ,0,0,0,0,1017,90.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-14 12:00:00, BEST,0,22.9,-82.5,30,1012, DB,0,    ,0,0,0,0,1016,90.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-14 18:00:00, BEST,0,23.3,-83.5,30,1012, DB,0,    ,0,0,0,0,1016,120.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-15 00:00:00, BEST,0,24.1,-84.1,35,1011, DB,34, NEQ,130,0,0,0,1016,120.0,60.0,40.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-15 06:00:00, BEST,0,25.0,-84.4,35,1010, DB,34, NEQ,110,0,0,0,1016,150.0,60.0,45.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-15 12:00:00, BEST,0,25.7,-84.7,35,1008, TS,34, NEQ,90,0,0,0,1014,150.0,60.0,45.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-15 18:00:00, BEST,0,26.4,-85.2,40,1005, TS,34, NEQ,80,60,0,0,1014,150.0,60.0,50.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-16 00:00:00, BEST,0,27.0,-85.8,50,999, TS,34, NEQ,80,60,0,0,1011,140.0,60.0,55.0,0.0,   L,0.0,0.0,0.0,       FRED, M,12, NEQ,30.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-16 00:00:00, BEST,0,27.0,-85.8,50,999, TS,50, NEQ,40,30,0,0,1011,140.0,60.0,55.0,0.0,   L,0.0,0.0,0.0,       FRED, M,12, NEQ,30.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-16 06:00:00, BEST,0,27.8,-85.9,50,996, TS,34, NEQ,90,80,0,0,1011,140.0,50.0,55.0,0.0,   L,0.0,0.0,0.0,       FRED, M,12, NEQ,75.0,60.0,0.0,30.0, genesis-num,18
AL,6,2021-08-16 06:00:00, BEST,0,27.8,-85.9,50,996, TS,50, NEQ,40,40,0,0,1011,140.0,50.0,55.0,0.0,   L,0.0,0.0,0.0,       FRED, M,12, NEQ,75.0,60.0,0.0,30.0, genesis-num,18
AL,6,2021-08-16 12:00:00, BEST,0,28.7,-85.7,50,993, TS,34, NEQ,100,100,30,40,1010,100.0,40.0,60.0,0.0,   L,0.0,0.0,0.0,       FRED, M,12, NEQ,90.0,60.0,30.0,30.0, genesis-num,18
AL,6,2021-08-16 12:00:00, BEST,0,28.7,-85.7,50,993, TS,50, NEQ,50,50,0,20,1010,100.0,40.0,60.0,0.0,   L,0.0,0.0,0.0,       FRED, M,12, NEQ,90.0,60.0,30.0,30.0, genesis-num,18
AL,6,2021-08-16 18:00:00, BEST,0,29.5,-85.4,55,991, TS,34, NEQ,100,100,30,40,1010,100.0,30.0,65.0,0.0,   L,0.0,0.0,0.0,       FRED, M,12, NEQ,90.0,60.0,60.0,75.0, genesis-num,18
AL,6,2021-08-16 18:00:00, BEST,0,29.5,-85.4,55,991, TS,50, NEQ,50,50,0,20,1010,100.0,30.0,65.0,0.0,   L,0.0,0.0,0.0,       FRED, M,12, NEQ,90.0,60.0,60.0,75.0, genesis-num,18
AL,6,2021-08-16 19:00:00, BEST,0,29.7,-85.4,55,991, TS,34, NEQ,100,100,30,40,1010,100.0,30.0,0.0,0.0,   L,0.0,0.0,0.0,       FRED,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-16 19:00:00, BEST,0,29.7,-85.4,55,991, TS,50, NEQ,50,50,0,20,1010,100.0,30.0,0.0,0.0,   L,0.0,0.0,0.0,       FRED,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-17 00:00:00, BEST,0,30.6,-85.4,45,998, TS,34, NEQ,60,80,20,40,1010,100.0,30.0,55.0,0.0,   L,0.0,0.0,0.0,       FRED, M,12, NEQ,0.0,75.0,60.0,0.0, genesis-num,18
AL,6,2021-08-17 06:00:00, BEST,0,31.7,-85.4,35,1004, TS,34, NEQ,40,30,0,0,1010,100.0,50.0,45.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-17 12:00:00, BEST,0,32.8,-85.2,25,1006, TD,0,    ,0,0,0,0,1012,105.0,60.0,35.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-17 18:00:00, BEST,0,34.0,-84.7,25,1008, TD,0,    ,0,0,0,0,1012,105.0,70.0,30.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
AL,6,2021-08-18 00:00:00, BEST,0,35.9,-83.6,25,1009, LO,0,    ,0,0,0,0,1013,105.0,70.0,30.0,0.0,   L,0.0,0.0,0.0,       FRED, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,18
